TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,CODE_GENDER,FLAG_OWN_CAR,NAME_CONTRACT_TYPE
0,112500.0,178290.0,10363.5,157500.0,0.005144,-24194,365243,F,N,Cash loans
0,337500.0,760225.5,32206.5,679500.0,0.032561,-22316,-3266,M,Y,Cash loans
0,360000.0,959031.0,93555.0,922500.0,0.01885,-18026,-3396,M,N,Cash loans
0,135000.0,135000.0,6750.0,135000.0,0.010032,-11706,-768,F,N,Revolving loans
0,135000.0,435253.5,20421.0,306000.0,0.035792,-11227,-1666,F,N,Cash loans
0,135000.0,225000.0,17905.5,225000.0,0.025164,-12385,-1423,F,N,Cash loans
0,270000.0,1575000.0,49585.5,1575000.0,0.003069,-11964,-3108,M,Y,Cash loans
0,180000.0,1350000.0,53671.5,1350000.0,0.020713,-16054,-5922,F,Y,Cash loans
0,112500.0,675000.0,21906.0,675000.0,0.035792,-19930,-6704,F,N,Cash loans
0,157500.0,1079883.0,35820.0,967500.0,0.00733,-17170,-2656,F,N,Cash loans
0,157500.0,755190.0,38686.5,675000.0,0.010147,-20194,-1419,M,Y,Cash loans
0,270000.0,545040.0,26640.0,450000.0,0.02461,-13649,-1259,M,Y,Cash loans
0,157500.0,383760.0,40297.5,360000.0,0.006852,-11221,-4244,F,N,Cash loans
1,112500.0,787500.0,26154.0,787500.0,0.031329,-11073,-1568,F,Y,Cash loans
1,112500.0,314100.0,21375.0,225000.0,0.005084,-11333,-1038,F,N,Cash loans
1,225000.0,855000.0,30420.0,855000.0,0.006305,-10824,-1059,M,Y,Cash loans
1,207000.0,1506816.0,54252.0,1350000.0,0.006629,-13454,-2399,F,Y,Cash loans
1,315000.0,327024.0,25965.0,270000.0,0.018029,-14681,-5328,M,N,Cash loans
1,135000.0,364500.0,22153.5,364500.0,0.026392,-17527,-2181,F,N,Cash loans
1,202500.0,358443.0,13639.5,252000.0,0.018029,-13674,-2776,F,N,Cash loans
1,900000.0,675000.0,33750.0,675000.0,0.032561,-17170,-407,M,N,Revolving loans
1,112500.0,135000.0,6750.0,135000.0,0.031329,-8382,-104,F,N,Revolving loans
1,202500.0,886500.0,37687.5,886500.0,0.028663,-15935,-3158,M,Y,Cash loans
1,270000.0,325908.0,22045.5,247500.0,0.04622,-14055,-714,M,Y,Cash loans
1,180000.0,1223010.0,51948.0,1125000.0,0.0196889999999999,-12912,-1440,F,Y,Cash loans
1,81000.0,292500.0,13014.0,292500.0,0.018209,-17538,-424,F,Y,Cash loans
1,180000.0,904500.0,38322.0,904500.0,0.006233,-14848,-2410,F,N,Cash loans
1,225000.0,180000.0,9000.0,180000.0,0.007114,-13326,-2413,M,N,Revolving loans
1,112500.0,835380.0,42781.5,675000.0,0.035792,-16459,-1774,F,Y,Cash loans
1,193500.0,521280.0,31630.5,450000.0,0.031329,-15367,-1175,M,N,Cash loans
1,112500.0,270000.0,13500.0,270000.0,0.02461,-13296,-925,F,N,Revolving loans
1,144000.0,942300.0,36643.5,675000.0,0.020246,-16706,-669,F,N,Cash loans
1,675000.0,1023966.0,29938.5,733500.0,0.02461,-14163,-6886,M,N,Cash loans
1,292500.0,352656.0,22666.5,279000.0,0.030755,-18942,-4854,F,N,Cash loans
1,198000.0,1546020.0,45333.0,1350000.0,0.010147,-14211,-2836,M,N,Cash loans
1,134100.0,580707.0,39411.0,441000.0,0.016612,-12072,-792,F,N,Cash loans
1,135000.0,296280.0,23539.5,225000.0,0.020246,-13473,-2105,F,N,Cash loans
1,157500.0,521280.0,28408.5,450000.0,0.030755,-17940,-2200,M,N,Cash loans
1,153000.0,866916.0,28093.5,621000.0,0.0196889999999999,-23587,365243,M,N,Cash loans
1,112500.0,180000.0,9000.0,180000.0,0.0105,-17262,-8335,M,Y,Revolving loans
1,112500.0,545040.0,26509.5,450000.0,0.04622,-12852,-244,F,N,Cash loans
1,202500.0,706410.0,68944.5,679500.0,0.020713,-18595,-3033,F,N,Cash loans
1,90000.0,247500.0,12375.0,247500.0,0.00733,-8129,-342,F,Y,Revolving loans
1,112500.0,545040.0,26640.0,450000.0,0.020246,-18525,-240,M,Y,Cash loans
1,180000.0,545040.0,26640.0,450000.0,0.010643,-12932,-176,M,Y,Cash loans
1,112500.0,202500.0,10125.0,202500.0,0.018209,-15837,-154,F,N,Revolving loans
1,225000.0,270000.0,21460.5,270000.0,0.018209,-15592,-2314,M,N,Cash loans
1,112500.0,679500.0,24070.5,679500.0,0.010032,-8854,-176,M,N,Cash loans
1,135000.0,302341.5,18400.5,261000.0,0.010276,-13806,-213,F,Y,Cash loans
1,117000.0,2281500.0,65128.5,2281500.0,0.030755,-16057,-2814,F,N,Cash loans
1,67500.0,343800.0,13090.5,225000.0,0.022625,-10169,-2144,M,N,Cash loans
1,90000.0,178038.0,14404.5,162000.0,0.020713,-12748,-633,F,N,Cash loans
1,315000.0,1350000.0,41062.5,1350000.0,0.0145199999999999,-11394,-2642,F,N,Cash loans
1,225000.0,715095.0,53595.0,675000.0,0.04622,-15373,-5029,F,N,Cash loans
1,67500.0,474048.0,24948.0,360000.0,0.020246,-11618,-187,F,Y,Cash loans
1,90000.0,450000.0,35685.0,450000.0,0.028663,-11270,-3857,M,N,Cash loans
1,135000.0,450000.0,30442.5,450000.0,0.072508,-12931,-417,F,N,Cash loans
1,67500.0,49455.0,3883.5,45000.0,0.009334,-16505,-125,M,N,Cash loans
1,76500.0,275040.0,12951.0,180000.0,0.006207,-14023,-1260,F,N,Cash loans
1,112500.0,339948.0,27387.0,315000.0,0.014464,-9409,-938,F,N,Cash loans
1,126000.0,254700.0,17149.5,225000.0,0.030755,-23874,365243,M,Y,Cash loans
1,225000.0,337923.0,24718.5,279000.0,0.0228,-10184,-1936,M,N,Cash loans
1,225000.0,1168452.0,41526.0,837000.0,0.001333,-15270,-769,M,N,Cash loans
1,175500.0,93964.5,6813.0,85500.0,0.016612,-21242,-1708,F,Y,Cash loans
1,67500.0,640080.0,29970.0,450000.0,0.002134,-11934,-4565,F,N,Cash loans
1,202500.0,943425.0,27715.5,787500.0,0.0066709999999999,-14310,-4113,M,N,Cash loans
1,225000.0,900000.0,46084.5,900000.0,0.006305,-12313,-1122,M,Y,Cash loans
1,292500.0,462825.0,36697.5,378000.0,0.031329,-19263,-499,M,Y,Cash loans
1,157500.0,481176.0,26230.5,360000.0,0.0031219999999999,-17951,-10815,F,N,Cash loans
1,90000.0,675000.0,21906.0,675000.0,0.015221,-14222,-831,F,N,Cash loans
1,90000.0,314100.0,17167.5,225000.0,0.0196889999999999,-10058,-2734,F,N,Cash loans
1,315000.0,1812456.0,49972.5,1620000.0,0.035792,-14327,-3039,F,N,Cash loans
1,90000.0,521280.0,28408.5,450000.0,0.020246,-10394,-1109,F,N,Cash loans
1,67500.0,312768.0,13774.5,270000.0,0.008068,-18786,365243,F,N,Cash loans
1,52425.0,67500.0,6705.0,67500.0,0.020713,-23306,365243,F,N,Cash loans
1,166500.0,408780.0,20011.5,337500.0,0.0105,-13208,-1563,M,N,Cash loans
1,225000.0,150948.0,13842.0,126000.0,0.028663,-11529,-612,M,N,Cash loans
1,112500.0,900000.0,38133.0,900000.0,0.035792,-14030,-3281,F,N,Cash loans
1,225000.0,592560.0,31153.5,450000.0,0.004849,-14981,-4352,M,N,Cash loans
1,180000.0,450000.0,22018.5,450000.0,0.010006,-15138,-3047,M,N,Cash loans
1,360000.0,1984500.0,52479.0,1984500.0,0.032561,-10947,-314,M,Y,Cash loans
1,139500.0,607500.0,18612.0,607500.0,0.026392,-21869,365243,M,N,Cash loans
1,180000.0,296280.0,16069.5,225000.0,0.010276,-11675,-267,F,Y,Cash loans
1,76500.0,832500.0,29623.5,832500.0,0.002042,-11322,-1343,F,N,Cash loans
1,67500.0,180000.0,9000.0,180000.0,0.0196889999999999,-15030,-602,F,N,Revolving loans
1,405000.0,898326.0,29110.5,643500.0,0.020713,-15252,-2544,F,N,Cash loans
1,135000.0,545040.0,35617.5,450000.0,0.010006,-11357,-673,F,Y,Cash loans
1,189000.0,761872.5,70006.5,675000.0,0.020713,-16973,-2003,M,N,Cash loans
1,126000.0,392427.0,22657.5,324000.0,0.007305,-17028,-1320,M,N,Cash loans
1,225000.0,983299.5,38992.5,904500.0,0.018801,-17791,-676,M,N,Cash loans
1,112500.0,1295860.5,40689.0,1161000.0,0.019101,-22506,365243,F,Y,Cash loans
1,90000.0,94230.0,5062.5,67500.0,0.04622,-11566,-251,F,N,Cash loans
1,216000.0,640080.0,31261.5,450000.0,0.020246,-15295,-212,F,N,Cash loans
