SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,TRANSACTION_DATE
338458,0,Cash loans,M,Y,Y,0,238500.0,1249740.0,66712.5,1125000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010147,-17394,-3724,-2701.0,-937,17.0,1,1,1,1,1,0,Laborers,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Transport: type 4,,0.4686466943429786,0.511891801533151,,,0.9757,,,,0.1034,0.0,,0.0041,,0.0037,,,,,0.9757,,,,0.1034,0.0,,0.0042,,0.0039,,,,,0.9757,,,,0.1034,0.0,,0.0042,,0.0038,,,,block of flats,0.0029,Wooden,Yes,0.0,0.0,0.0,0.0,-2969.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2025-06-14 20:52:23.432261
450974,0,Cash loans,M,Y,Y,0,135000.0,722394.0,28120.5,603000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.020246,-18283,-123,-9584.0,-1841,12.0,1,1,0,1,0,1,Drivers,2.0,3,3,TUESDAY,5,0,0,0,0,1,1,Security,0.2365364219283131,0.4162423229328957,0.0850326148969535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,0.0,-2631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2025-06-14 21:52:23.432261
327294,0,Cash loans,F,N,Y,0,157500.0,1006920.0,39933.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006296,-19481,-458,-6436.0,-1226,,1,1,0,1,0,0,Sales staff,2.0,3,3,SATURDAY,17,0,0,0,0,1,1,Self-employed,0.7798003709777143,0.4235822778762953,0.2314393514998941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-14 22:52:23.432261
208668,0,Cash loans,M,N,N,2,180000.0,592560.0,35937.0,450000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.003813,-15542,-3588,-402.0,-4082,,1,1,0,1,0,0,High skill tech staff,4.0,2,2,SATURDAY,6,0,0,0,1,1,0,Construction,,0.2436691352548864,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-2508.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-14 23:52:23.432261
385785,0,Revolving loans,F,N,Y,0,103500.0,247500.0,12375.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.005313,-21368,365243,-9516.0,-4311,,1,0,0,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.6797502120363215,0.2418614865234661,0.134,,0.9871,,,,0.3103,0.1667,,0.1431,,0.1384,,,0.1366,,0.9871,,,,0.3103,0.1667,,0.1464,,0.1442,,,0.1353,,0.9871,,,,0.3103,0.1667,,0.1456,,0.1409,,,,block of flats,0.1405,Panel,No,1.0,0.0,1.0,0.0,-236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2025-06-15 00:52:23.432261
282946,0,Cash loans,F,Y,N,0,90000.0,675000.0,21775.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.0066709999999999,-13593,-2355,-5245.0,-3194,25.0,1,1,1,1,0,0,,2.0,2,2,FRIDAY,20,0,0,0,0,1,1,Other,0.2750635053099589,0.4611397160398888,0.5656079814115492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2152.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2025-06-15 01:52:23.432261
286182,0,Cash loans,M,Y,N,0,450000.0,225000.0,12915.0,225000.0,Unaccompanied,State servant,Higher education,Married,Office apartment,0.072508,-15904,-3001,-2873.0,-4268,6.0,1,1,0,1,1,1,Managers,2.0,1,1,SUNDAY,16,0,0,0,0,0,0,Military,,0.7164477169197413,0.6127042441012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2475.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,9.0,2025-06-15 02:52:23.432261
210358,0,Cash loans,F,N,Y,0,148500.0,312768.0,13905.0,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010006,-22668,-2794,-983.0,-5349,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Industry: type 9,,0.3285487329096551,0.5513812618027899,0.0268,0.0716,0.9806,0.7348,,0.0,0.1379,0.1667,0.2083,0.0328,,,,0.01,0.0273,0.0743,0.9806,0.7452,,0.0,0.1379,0.1667,0.2083,0.0336,,,,0.0106,0.0271,0.0716,0.9806,0.7383,,0.0,0.1379,0.1667,0.2083,0.0334,,,,0.0102,reg oper account,block of flats,0.0511,Block,No,6.0,0.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-15 03:52:23.432261
254714,0,Cash loans,F,Y,Y,1,270000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-16500,-1718,-3877.0,-54,17.0,1,1,0,1,0,0,,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,,0.545632467369198,0.6594055320683344,0.0588,0.0442,0.9737,,,0.0,0.1034,0.1667,,0.011,,0.0476,,0.0082,0.0599,0.0458,0.9737,,,0.0,0.1034,0.1667,,0.0112,,0.0496,,0.0087,0.0593,0.0442,0.9737,,,0.0,0.1034,0.1667,,0.0112,,0.0484,,0.0083,,block of flats,0.0501,"Stone, brick",No,0.0,0.0,0.0,0.0,-1783.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2025-06-15 04:52:23.432261
218253,0,Revolving loans,F,Y,Y,0,180000.0,382500.0,19125.0,382500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,-19559,-8316,-7224.0,-3081,64.0,1,1,0,1,0,0,Core staff,2.0,3,3,FRIDAY,11,0,0,0,0,0,0,Government,0.8103669178144526,0.6849638043342275,0.6801388218428291,0.0598,0.0572,0.9841,0.7824,0.0084,0.0,0.1379,0.1667,0.2083,0.0557,0.0471,0.0528,0.0077,0.0125,0.0609,0.0594,0.9841,0.7909,0.0085,0.0,0.1379,0.1667,0.2083,0.0569,0.0514,0.055,0.0078,0.0132,0.0604,0.0572,0.9841,0.7853,0.0085,0.0,0.1379,0.1667,0.2083,0.0566,0.0479,0.0537,0.0078,0.0127,reg oper spec account,block of flats,0.0442,"Stone, brick",No,0.0,0.0,0.0,0.0,-2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2025-06-15 05:52:23.432261
214866,0,Cash loans,M,Y,N,0,112500.0,755190.0,30078.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-21990,365243,-12768.0,-5543,19.0,1,0,0,1,1,0,,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.6890499307279135,0.6195277080511546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-621.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2025-06-15 06:52:23.432261
393336,0,Cash loans,F,N,Y,0,112500.0,254700.0,14350.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0072739999999999,-23906,-13738,-1494.0,-5232,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,University,,0.6353521498801643,0.7180328113294772,0.0247,,0.9945,,,0.08,0.069,0.2083,,,,0.0233,,0.0709,0.0252,,0.9945,,,0.0806,0.069,0.2083,,,,0.0242,,0.075,0.025,,0.9945,,,0.08,0.069,0.2083,,,,0.0237,,0.0723,,block of flats,0.0337,"Stone, brick",No,1.0,0.0,1.0,0.0,-353.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0,2025-06-15 07:52:23.432261
295686,0,Cash loans,F,N,Y,0,117000.0,193500.0,11236.5,193500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010032,-24283,365243,-12687.0,-4658,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,5,0,0,0,0,0,0,XNA,,0.618909262867545,0.8327850252992314,0.2347,0.0,0.9801,0.7144,0.0166,0.1064,0.1607,0.2221,0.2083,0.0319,0.1786,0.0524,0.0039,0.0098,0.1481,0.0,0.9786,0.7190000000000001,0.0118,0.0,0.1034,0.1667,0.2083,0.0226,0.1286,0.0536,0.0039,0.01,0.2665,0.0,0.9801,0.7182,0.0167,0.0,0.1034,0.1667,0.2083,0.0325,0.1817,0.0533,0.0039,0.01,reg oper account,block of flats,0.1977,"Stone, brick",No,0.0,0.0,0.0,0.0,-436.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2025-06-15 08:52:23.432261
380909,0,Cash loans,F,N,Y,0,202500.0,454500.0,20151.0,454500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018209,-22419,365243,-10927.0,-4938,,1,0,0,1,0,0,,2.0,3,3,THURSDAY,7,0,0,0,0,0,0,XNA,,0.7585192949741487,0.7490217048463391,0.0093,0.0,0.9717,0.6124,,0.0,0.0345,0.0417,,0.0442,0.0076,0.0076,0.0,0.0,0.0095,0.0,0.9717,0.6276,,0.0,0.0345,0.0417,,0.0452,0.0083,0.0079,0.0,0.0,0.0094,0.0,0.9717,0.6176,,0.0,0.0345,0.0417,,0.0449,0.0077,0.0077,0.0,0.0,reg oper account,block of flats,0.0065,Mixed,No,1.0,1.0,1.0,0.0,-2500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,2025-06-15 09:52:23.432261
239379,0,Cash loans,F,N,Y,0,189000.0,454500.0,44275.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.009334,-17135,-93,-8703.0,-672,,1,1,1,1,1,0,,1.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Other,,0.5620844413887529,0.7570690154522959,0.0371,0.0202,0.9692,0.5784,,0.0,0.069,0.125,0.1667,0.026,,0.0367,,0.0156,0.0378,0.0209,0.9692,0.5949,,0.0,0.069,0.125,0.1667,0.0266,,0.0382,,0.0165,0.0375,0.0202,0.9692,0.584,,0.0,0.069,0.125,0.1667,0.0264,,0.0374,,0.0159,reg oper account,block of flats,0.0322,"Stone, brick",No,0.0,0.0,0.0,0.0,-1176.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2025-06-15 10:52:23.432261
422992,0,Cash loans,F,N,Y,1,135000.0,90000.0,9549.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10473,-2882,-997.0,-2576,,1,1,1,1,1,0,Laborers,3.0,2,2,FRIDAY,11,0,0,0,0,1,1,Other,,0.2622583692422573,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2025-06-15 11:52:23.432261
324899,0,Cash loans,M,Y,Y,1,90000.0,284400.0,13833.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-10823,-34,-1231.0,-3429,11.0,1,1,0,1,1,0,Laborers,3.0,2,2,SUNDAY,12,0,1,1,0,1,1,Other,0.1858835948861883,0.5090376774994256,0.6279908192952864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2025-06-15 12:52:23.432261
293293,0,Cash loans,F,N,Y,0,121500.0,454500.0,26221.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-17849,-9732,-3640.0,-1359,,1,1,1,1,0,0,Laborers,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6865000912733634,0.3807996826489149,0.2026,0.0575,0.9821,,,0.08,0.0345,0.3333,,0.0875,,0.092,,0.0,0.1954,0.0377,0.9821,,,0.0806,0.0345,0.3333,,0.067,,0.0957,,0.0,0.2045,0.0575,0.9821,,,0.08,0.0345,0.3333,,0.0891,,0.0936,,0.0,,block of flats,0.0722,"Stone, brick",No,1.0,0.0,1.0,0.0,-1138.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-15 13:52:23.432261
426956,0,Cash loans,F,N,Y,1,54000.0,101880.0,11101.5,90000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-13044,-1416,-6272.0,-1068,,1,1,1,1,1,0,Sales staff,3.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,,0.2816003254729449,,0.0727,0.083,0.9771,,,0.0,0.1379,0.1667,,0.0288,0.0593,0.0418,,0.0,0.0683,0.0838,0.9767,,,0.0,0.1379,0.1667,,0.0217,0.0597,0.0424,,0.0,0.0734,0.083,0.9771,,,0.0,0.1379,0.1667,,0.0293,0.0603,0.0426,,0.0,reg oper spec account,block of flats,0.0479,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-06-15 14:52:23.432261
235874,0,Cash loans,F,N,N,0,103500.0,495000.0,15966.0,495000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.015221,-16114,-154,-4666.0,-4701,,1,1,0,1,1,0,High skill tech staff,1.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.8150410444459065,0.2622583692422573,0.3689687382528466,0.101,0.0883,0.9806,0.7348,0.0114,0.0,0.2069,0.1667,0.2083,0.0613,0.0815,0.0876,0.0039,0.0084,0.1029,0.0917,0.9806,0.7452,0.0115,0.0,0.2069,0.1667,0.2083,0.0627,0.0891,0.0913,0.0039,0.0089,0.102,0.0883,0.9806,0.7383,0.0115,0.0,0.2069,0.1667,0.2083,0.0623,0.0829,0.0892,0.0039,0.0086,reg oper account,block of flats,0.0689,"Stone, brick",No,0.0,0.0,0.0,0.0,-938.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-15 15:52:23.432261
179534,0,Cash loans,F,N,Y,1,193500.0,533668.5,20457.0,477000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.04622,-11784,-577,-2289.0,-2534,,1,1,1,1,1,0,High skill tech staff,2.0,1,1,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.5714161389013177,0.6778526357211656,0.1237353221130787,0.0773,0.0755,0.9762,0.6736,0.0308,0.0,0.1724,0.1667,0.2083,0.011,0.063,0.0418,0.0,0.0,0.0788,0.0783,0.9762,0.6864,0.0311,0.0,0.1724,0.1667,0.2083,0.0113,0.0689,0.0435,0.0,0.0,0.0781,0.0755,0.9762,0.6779999999999999,0.031,0.0,0.1724,0.1667,0.2083,0.0112,0.0641,0.0425,0.0,0.0,reg oper spec account,block of flats,0.0497,Panel,No,0.0,0.0,0.0,0.0,-36.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-15 16:52:23.432261
364867,0,Cash loans,F,Y,Y,0,189000.0,459549.0,51979.5,436500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.002042,-9969,-1118,-3423.0,-1174,6.0,1,1,0,1,0,0,Core staff,2.0,3,3,FRIDAY,15,0,0,0,1,1,0,Government,0.5259675985808179,0.5244358251128683,0.5406544504453575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-419.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2025-06-15 17:52:23.432261
265218,0,Cash loans,M,Y,N,0,247500.0,900000.0,35824.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.032561,-14984,-3068,-8741.0,-4571,5.0,1,1,1,1,1,0,Laborers,1.0,1,1,SUNDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.7370288984699432,0.3360615207658242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1855.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2025-06-15 18:52:23.432261
265047,0,Cash loans,F,N,N,0,180000.0,381528.0,24970.5,315000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.007114,-14135,-2940,-691.0,-4610,,1,1,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Government,0.4975366156825301,0.7174772228204213,0.3842068130556564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,1.0,-1506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,2025-06-15 19:52:23.432261
372931,0,Cash loans,F,Y,N,2,315000.0,239850.0,25830.0,225000.0,Unaccompanied,Working,Incomplete higher,Married,Municipal apartment,0.011703,-12279,-3121,-6333.0,-4449,16.0,1,1,1,1,0,0,Core staff,4.0,2,2,TUESDAY,14,0,1,1,0,1,1,Transport: type 1,0.3608890857230246,0.6509436926819131,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1564.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2025-06-15 20:52:23.432261
124384,0,Cash loans,F,Y,Y,0,247500.0,332473.5,21645.0,274500.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.00496,-13789,-1474,-3362.0,-3523,64.0,1,1,0,1,0,0,Accountants,1.0,2,2,THURSDAY,11,0,0,0,0,1,1,Bank,,0.6701459447538789,0.2735646775174348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-629.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2025-06-15 21:52:23.432261
186848,0,Revolving loans,M,N,N,0,202500.0,337500.0,16875.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792,-18601,-1864,-5770.0,-2089,,1,1,0,1,0,0,Waiters/barmen staff,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.7292592341176652,0.6963809006811679,0.5709165417729987,0.0825,0.0254,0.9712,,,0.0,0.1034,0.125,,0.0334,,0.0323,,0.0087,0.084,0.0264,0.9712,,,0.0,0.1034,0.125,,0.0341,,0.0336,,0.0092,0.0833,0.0254,0.9712,,,0.0,0.1034,0.125,,0.034,,0.0328,,0.0088,,block of flats,0.0273,"Stone, brick",No,0.0,0.0,0.0,0.0,-1683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2025-06-15 22:52:23.432261
220923,0,Cash loans,F,N,Y,0,157500.0,1345500.0,39469.5,1345500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.01885,-17755,-183,-6404.0,-1286,,1,1,1,1,0,0,Sales staff,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Self-employed,0.4056197480884994,0.6741071371222168,0.2896112383820055,0.0928,,0.9806,,,0.0,0.2069,0.1667,,,,0.0874,,,0.0945,,0.9806,,,0.0,0.2069,0.1667,,,,0.0911,,,0.0937,,0.9806,,,0.0,0.2069,0.1667,,,,0.089,,,,block of flats,0.0687,Panel,No,3.0,0.0,3.0,0.0,-349.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2025-06-15 23:52:23.432261
286946,0,Cash loans,F,N,Y,1,90000.0,1056636.0,31023.0,882000.0,Family,State servant,Higher education,Married,House / apartment,0.028663,-16804,-4056,-4735.0,-338,,1,1,0,1,0,0,Core staff,3.0,2,2,MONDAY,8,0,0,0,0,0,0,Government,,0.4901518114964671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-06-16 00:52:23.432261
418753,0,Cash loans,F,N,N,0,112500.0,291915.0,18801.0,252000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.009549,-22451,365243,-7529.0,-2679,,1,0,0,1,0,0,,1.0,2,2,MONDAY,18,0,0,0,0,0,0,XNA,,0.5746478159148163,0.1428725230413196,0.0619,0.0343,0.9801,0.728,0.0147,0.0,0.069,0.1667,0.2083,0.0496,0.0504,0.0348,0.0,0.0,0.063,0.0356,0.9801,0.7387,0.0149,0.0,0.069,0.1667,0.2083,0.0507,0.0551,0.0363,0.0,0.0,0.0625,0.0343,0.9801,0.7316,0.0148,0.0,0.069,0.1667,0.2083,0.0504,0.0513,0.0354,0.0,0.0,reg oper account,block of flats,0.0295,"Stone, brick",No,0.0,0.0,0.0,0.0,-1146.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,4.0,2025-06-16 01:52:23.432261
409082,0,Cash loans,F,Y,Y,0,135000.0,805500.0,23548.5,805500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.014464,-13250,-2274,-7171.0,-3881,19.0,1,1,0,1,0,0,Medicine staff,1.0,2,2,MONDAY,4,0,0,0,0,0,0,Medicine,0.5214607997671945,0.6474626322362367,0.7407990879702335,0.5918,0.444,0.9901,0.8640000000000001,0.2186,0.56,0.4828,0.375,0.4167,0.0782,0.4707,0.3969,0.0541,0.5496,0.6029,0.4608,0.9901,0.8693,0.2206,0.5639,0.4828,0.375,0.4167,0.08,0.5142,0.4135,0.0545,0.5819,0.5975,0.444,0.9901,0.8658,0.22,0.56,0.4828,0.375,0.4167,0.0796,0.4788,0.404,0.0543,0.5611,reg oper account,block of flats,0.521,Panel,No,0.0,0.0,0.0,0.0,-522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-16 02:52:23.432261
